Chimanimani,Chimanimani East,Chimanimani RDC,23,Mutsvangwa Primary School,4400CHM2302,5,263,3,0,0,0,1,5,0,0,0,0,3,2,184,3,1,1,1,0,2,1,3,8,0,486,478
Chimanimani,Chimanimani East,Chimanimani RDC,23,Ndieme Primary School,4400CHM2303,2,157,0,0,0,1,0,5,0,0,0,0,0,1,126,4,1,0,0,0,0,1,1,15,0,314,299
Chimanimani,Chimanimani East,Chimanimani RDC,23,Ndima Primary School,4400CHM2304,7,237,2,0,0,1,0,6,1,1,1,0,0,1,382,4,2,0,0,0,2,1,1,12,0,661,649
Chimanimani,Chimanimani East,Chimanimani RDC,23,Ndima Dip Tank Tent,4400CHM2305,1,179,1,0,0,5,0,4,0,2,1,0,0,0,124,0,1,1,0,0,1,2,0,9,0,331,322
Chimanimani,Chimanimani West,Chimanimani RDC,2,Chitimbi Tent,4400CHM0201,2,58,1,0,0,0,0,1,0,0,0,0,0,0,125,1,0,0,0,0,0,1,0,3,0,192,189
Chimanimani,Chimanimani West,Chimanimani RDC,2,Mashonjowa Primary School,4400CHM0202,0,321,1,0,0,1,0,4,1,1,0,0,0,1,306,2,0,1,1,0,1,0,0,5,0,646,641
Chimanimani,Chimanimani West,Chimanimani RDC,2,Mhandarume Primary School,4400CHM0203,0,93,1,0,1,1,0,3,0,0,0,0,1,1,183,1,0,2,0,0,0,0,1,0,0,288,288
Chimanimani,Chimanimani West,Chimanimani RDC,2,Mhandarume Secondary School,4400CHM0204,0,89,1,0,0,1,0,1,0,0,0,0,0,0,185,0,0,0,1,0,0,1,0,5,0,284,279
Chimanimani,Chimanimani West,Chimanimani RDC,3,Chakohwa Primary School A,4400CHM0301 A,1,251,1,0,0,1,1,5,0,0,0,0,0,0,202,0,1,0,2,0,0,0,0,2,0,467,465
Chimanimani,Chimanimani West,Chimanimani RDC,3,Chakohwa Primary School B,4400CHM0301 B,0,294,0,0,0,0,0,1,0,0,0,0,0,2,169,1,0,1,0,1,0,0,1,6,0,476,470
Chimanimani,Chimanimani West,Chimanimani RDC,3,Chakohwa Secondary School,4400CHM0302,1,116,1,0,1,1,1,1,0,0,0,0,0,3,162,1,0,0,1,0,0,0,0,3,0,292,289
Chimanimani,Chimanimani West,Chimanimani RDC,3,Chaseyama Primary School,4400CHM0303,3,280,1,1,0,0,0,2,0,0,0,0,0,1,317,1,0,0,0,0,0,1,1,8,0,616,608
Chimanimani,Chimanimani West,Chimanimani RDC,3,Chipfuti Tent,4400CHM0304,1,91,0,0,1,0,0,0,0,0,1,0,0,1,121,1,1,1,0,0,0,0,0,4,0,223,219
Chimanimani,Chimanimani West,Chimanimani RDC,3,Nechitima Primary School,4400CHM0305,0,98,0,0,1,1,1,4,0,0,0,1,0,0,133,0,1,0,1,1,0,0,0,1,0,243,242
Chimanimani,Chimanimani West,Chimanimani RDC,4,Chiramba Primary School,4400CHM0401,1,171,1,0,0,0,0,3,0,0,0,1,0,0,193,5,0,0,0,0,2,0,1,5,0,383,378
Chimanimani,Chimanimani West,Chimanimani RDC,4,Chitinha Tent A,4400CHM0402 A,1,169,1,0,0,1,0,2,1,1,0,0,0,0,401,3,0,2,1,0,0,0,0,3,0,586,583
Chimanimani,Chimanimani West,Chimanimani RDC,4,Chitinha Tent B,4400CHM0402 B,0,168,2,0,0,1,0,1,0,0,0,1,0,1,427,2,0,0,0,2,1,0,0,6,0,612,606
Chimanimani,Chimanimani West,Chimanimani RDC,4,Matendeudze Primary School A,4400CHM0403 A,3,279,2,0,0,2,0,7,0,0,0,0,0,1,249,0,1,0,1,1,0,0,0,3,0,549,546
Chimanimani,Chimanimani West,Chimanimani RDC,4,Matendeudze Primary School B,4400CHM0403 B,1,258,0,0,1,0,2,5,0,1,0,0,0,0,270,3,0,0,0,1,0,1,0,4,0,547,543
Chimanimani,Chimanimani West,Chimanimani RDC,4,Mutambara Reserve Primary School,4400CHM0404,0,184,0,0,1,0,0,0,0,0,0,0,0,0,512,3,0,1,0,0,0,1,0,9,0,711,702
Chimanimani,Chimanimani West,Chimanimani RDC,5,Hotsprings Primary School,4400CHM0501,5,385,0,0,1,0,1,5,0,0,2,1,0,0,366,4,0,0,0,0,0,0,1,6,0,777,771
Chimanimani,Chimanimani West,Chimanimani RDC,5,Nemaramba 2 Tent,4400CHM0502,1,135,0,0,0,0,1,2,0,0,0,0,0,1,117,1,0,0,0,0,0,0,0,0,0,258,258
Chimanimani,Chimanimani West,Chimanimani RDC,5,Nemaramba Primary School,4400CHM0503,1,145,0,0,0,0,1,5,0,0,0,0,0,0,309,2,0,0,0,0,0,0,0,3,0,466,463
Chimanimani,Chimanimani West,Chimanimani RDC,5,Nenhowe Primary School,4400CHM0504,3,356,0,1,0,3,0,9,0,1,1,0,0,0,448,7,0,0,0,0,1,0,0,4,0,834,830
Chimanimani,Chimanimani West,Chimanimani RDC,6,Chayamiti Primary School,4400CHM0601,0,132,1,0,0,1,1,3,0,0,0,0,2,1,204,2,1,1,0,0,0,1,0,1,0,351,350
Chimanimani,Chimanimani West,Chimanimani RDC,6,Dokotoko Primary School,4400CHM0602,0,81,1,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,149,149
Chimanimani,Chimanimani West,Chimanimani RDC,6,Mataa Dip Tank Tent,4400CHM0603,1,30,0,0,0,0,0,0,0,0,0,0,0,1,121,1,0,0,0,0,0,0,0,2,0,156,154
Chimanimani,Chimanimani West,Chimanimani RDC,6,Mhizha Business Centre Tent,4400CHM0604,2,61,0,0,1,0,0,2,0,0,0,0,0,2,92,0,0,1,0,0,0,0,0,2,0,163,161
Chimanimani,Chimanimani West,Chimanimani RDC,6,Shinja Primary School,4400CHM0605,0,69,1,0,0,0,0,2,0,1,0,0,0,0,113,0,0,1,0,0,0,0,1,2,0,190,188
Chimanimani,Chimanimani West,Chimanimani RDC,8,Arex Office Tent,4400CHM0801,2,436,0,1,1,1,1,8,0,0,0,0,1,3,282,0,0,2,0,1,0,1,2,10,0,752,742
Chimanimani,Chimanimani West,Chimanimani RDC,8,Chitinha Primary School,4400CHM0802,1,203,0,0,1,1,2,4,0,0,0,0,1,3,235,1,0,1,3,0,0,1,0,2,0,459,457
Chimanimani,Chimanimani West,Chimanimani RDC,8,Dirikwe Primary School,4400CHM0803,2,313,4,0,0,3,0,4,0,0,0,0,0,0,403,2,2,1,3,0,3,1,0,5,0,746,741
Chimanimani,Chimanimani West,Chimanimani RDC,8,Nyanyadzi High School,4400CHM0804,1,390,2,0,0,6,1,4,0,0,0,0,1,1,359,2,0,2,1,1,0,1,0,7,0,779,772
Chimanimani,Chimanimani West,Chimanimani RDC,8,Nyanyadzi Primary School,4400CHM0805,1,289,0,0,0,0,0,1,0,0,0,0,0,1,181,1,0,0,0,0,0,0,0,3,0,477,474
Chimanimani,Chimanimani West,Chimanimani RDC,9,Chigwegwe Creche Tent,4400CHM0901,0,37,0,0,0,0,1,1,0,0,0,0,0,2,150,1,1,1,0,0,0,0,0,1,0,195,194
Chimanimani,Chimanimani West,Chimanimani RDC,9,Mukowangedai Tent,4400CHM0902,0,35,0,0,0,0,0,0,0,0,0,0,0,0,52,1,0,0,0,0,1,0,0,2,0,91,89
Chimanimani,Chimanimani West,Chimanimani RDC,9,Takaengwa Primary School,4400CHM0903,0,58,0,0,0,0,0,0,0,0,0,0,0,0,62,1,0,0,0,0,0,1,0,4,0,126,122
Chimanimani,Chimanimani West,Chimanimani RDC,9,Zimunda Primary School,4400CHM0904,0,89,0,0,0,1,0,2,0,0,0,0,0,0,84,4,0,1,0,0,0,0,0,4,0,185,181
Chimanimani,Chimanimani West,Chimanimani RDC,17,Biriiri Primary School,4400CHM1701,2,325,0,0,0,0,0,4,1,0,0,0,0,0,431,2,0,5,2,1,0,1,0,8,0,782,774
Chimanimani,Chimanimani West,Chimanimani RDC,17,Musiyandaka Tuckshop Tent,4400CHM1702,0,51,0,0,1,0,1,0,0,0,0,0,0,0,91,0,0,0,0,1,0,0,1,0,0,146,146
Chimanimani,Chimanimani West,Chimanimani RDC,17,Muusha Primary School,4400CHM1703,1,223,2,0,0,0,1,4,1,1,0,0,0,2,282,2,0,1,1,1,1,0,2,8,0,533,525
Chimanimani,Chimanimani West,Chimanimani RDC,17,Nyamusundu Primary School,4400CHM1704,0,97,0,0,0,1,0,0,0,0,0,0,0,0,187,2,0,0,2,0,0,0,0,1,0,290,289
Chimanimani,Chimanimani West,Chimanimani RDC,17,Saurombe Business Centre Tent,4400CHM1705,1,106,0,0,0,0,0,1,1,0,0,0,0,0,105,1,0,0,0,1,0,0,0,7,0,223,216
Chimanimani,Chimanimani West,Chimanimani RDC,18,Biriiri Hospital Boardroom,4400CHM1801,1,82,2,0,0,0,1,0,1,0,0,0,0,0,84,0,0,1,0,0,0,1,0,4,0,177,173
Chimanimani,Chimanimani West,Chimanimani RDC,18,Kwaedza House Tent,4400CHM1802,0,71,0,0,0,0,1,0,0,0,0,1,0,0,123,0,0,0,1,1,0,2,0,1,0,201,200
Chimanimani,Chimanimani West,Chimanimani RDC,18,Mhakwe Dam Business Centre Tent,4400CHM1803,0,86,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,1,1,0,190,189
Chimanimani,Chimanimani West,Chimanimani RDC,18,Mhakwe Primary School,4400CHM1804,4,257,0,0,3,0,0,11,0,0,0,0,0,0,148,0,0,1,0,0,0,0,0,4,0,428,424
Chimanimani,Chimanimani West,Chimanimani RDC,19,Chikwakwa Primary School,4400CHM1901,1,204,0,0,0,0,0,7,0,0,0,0,0,0,241,3,1,1,0,0,0,1,0,6,0,465,459
Chimanimani,Chimanimani West,Chimanimani RDC,19,Chikwizi Primary School,4400CHM1902,0,99,0,0,0,0,1,2,0,0,0,0,0,1,51,0,0,0,0,0,0,0,0,1,0,155,154
Chimanimani,Chimanimani West,Chimanimani RDC,19,Gazaland/Ruchiyo Business Centre Tent,4400CHM1903,0,29,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,122,122
Chimanimani,Chimanimani West,Chimanimani RDC,19,Makandwa Primary School,4400CHM1904,1,44,0,0,0,1,0,2,0,0,0,0,0,0,94,0,0,0,0,0,1,0,0,2,0,145,143
Chimanimani,Chimanimani West,Chimanimani RDC,19,Mataa Primary School,4400CHM1905,0,58,1,0,0,0,0,1,0,0,0,1,0,0,73,0,0,0,0,0,0,0,0,1,0,135,134
Chimanimani,Chimanimani West,Chimanimani RDC,19,Ndapetwa Primary School,4400CHM1906,1,72,0,0,0,0,0,2,0,0,0,0,0,0,127,0,0,0,0,1,1,0,0,1,0,205,204
Chimanimani,Chimanimani West,Chimanimani RDC,20,Changazi Primary School,4400CHM2001,0,193,2,0,2,0,1,6,1,0,0,0,0,0,190,1,0,0,2,0,0,0,0,6,0,404,398
Chimanimani,Chimanimani West,Chimanimani RDC,20,Gudyanga Primary School,4400CHM2002,1,514,5,0,4,1,0,4,1,2,0,0,1,0,254,4,0,1,1,0,0,1,0,11,0,805,794
Chimanimani,Chimanimani West,Chimanimani RDC,20,Gudyanga Secondary School,4400CHM2003,0,63,0,0,1,0,0,0,0,0,0,0,0,0,139,1,0,1,0,0,0,0,0,2,0,207,205
Chimanimani,Chimanimani West,Chimanimani RDC,20,Muuyu Tent,4400CHM2004,0,69,0,0,0,1,0,2,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,7,0,136,129
Chimanimani,Chimanimani West,Chimanimani RDC,20,Tonhorai Primary School,4400CHM2005,3,453,2,0,0,0,0,12,1,0,0,1,0,1,152,6,1,0,2,0,2,2,0,13,0,651,638
Chipinge,Chipinge Central,Chipinge Town Council,1,Tariro Creche Tent A,1301CTC0101 A,1,342,0,0,0,0,0,1,0,1,0,0,0,1,141,0,1,1,4,1,0,0,0,4,0,498,494
Chipinge,Chipinge Central,Chipinge Town Council,1,Tariro Creche Tent B,1301CTC0101 B,0,353,1,0,0,1,0,3,1,0,0,0,0,0,147,1,0,0,1,0,0,1,0,4,0,513,509
Chipinge,Chipinge Central,Chipinge Town Council,2,Gaza O A Primary School A,1301CTC0201 A,0,558,1,0,0,1,0,4,1,0,0,0,0,0,205,0,0,1,0,1,0,0,1,8,0,781,773
Chipinge,Chipinge Central,Chipinge Town Council,2,Gaza O A Primary School B,1301CTC0201 B,1,504,0,0,1,0,0,4,2,0,0,0,0,0,228,0,0,1,1,2,0,1,0,3,0,748,745
Chipinge,Chipinge Central,Chipinge Town Council,3,Gaza O B Primary School A,1301CTC0301 A,0,323,0,0,0,0,1,1,1,0,0,0,1,0,198,0,0,1,2,1,0,0,0,2,0,531,529
Chipinge,Chipinge Central,Chipinge Town Council,3,Gaza O B Primary School B,1301CTC0301 B,0,334,0,0,0,0,0,2,1,0,0,0,0,0,185,0,2,1,0,0,0,1,0,6,0,532,526
Chipinge,Chipinge Central,Chipinge Town Council,4,Matione Primary School A,1301CTC0401 A,1,361,0,0,0,0,1,1,1,0,0,0,0,0,177,2,0,2,0,0,0,1,1,5,0,553,548
Chipinge,Chipinge Central,Chipinge Town Council,4,Matione Primary School B,1301CTC0401 B,2,371,0,0,0,0,0,1,1,0,0,0,0,0,187,1,0,0,0,0,0,0,0,3,0,566,563
Chipinge,Chipinge Central,Chipinge Town Council,5,Gaza Community Hall A,1301CTC0501 A,0,257,2,0,1,0,0,1,2,0,0,0,0,1,170,1,0,0,0,0,0,0,0,2,0,437,435
Chipinge,Chipinge Central,Chipinge Town Council,5,Gaza Community Hall B,1301CTC0501 B,0,249,0,0,0,1,0,0,0,0,0,0,1,0,181,0,0,1,0,0,0,0,0,3,0,436,433
Chipinge,Chipinge Central,Chipinge Town Council,6,Gaza Primary School A,1301CTC0601 A,2,348,1,0,0,0,0,4,1,1,0,0,0,0,230,0,1,0,1,2,1,0,1,1,0,594,593
Chipinge,Chipinge Central,Chipinge Town Council,6,Gaza Primary School B,1301CTC0601 B,2,354,0,0,0,1,0,1,3,0,0,0,0,1,197,1,0,2,2,0,0,0,0,8,0,572,564
Chipinge,Chipinge Central,Chipinge Town Council,7,Chipinge Primary School,1301CTC0701,0,296,0,0,0,0,0,0,0,1,0,0,0,0,249,1,0,0,1,0,0,0,0,4,0,552,548
Chipinge,Chipinge Central,Chipinge Town Council,7,Madziwa Primary School,1301CTC0702,3,91,0,0,0,1,0,0,0,0,0,0,0,0,101,0,0,0,1,0,0,0,0,3,0,200,197
Chipinge,Chipinge Central,Chipinge Town Council,7,Medium Density Shopping Centre Tent A,1301CTC0703 A,2,394,0,0,0,0,1,0,3,0,0,0,0,0,202,1,0,0,3,0,0,0,0,7,0,613,606
Chipinge,Chipinge Central,Chipinge Town Council,7,Medium Density Shopping Centre Tent B,1301CTC0703 B,1,409,0,0,0,0,1,3,0,0,0,0,0,0,209,2,0,1,0,0,0,0,0,7,0,633,626
Chipinge,Chipinge Central,Chipinge Town Council,8,Eastern Highveld Farm Tent,1301CTC0801,0,32,0,0,0,0,0,0,1,1,0,0,0,0,283,0,0,0,0,0,0,0,0,9,0,326,317
Chipinge,Chipinge Central,Chipinge Town Council,8,Ebenezzar Creche Tent A,1301CTC0802 A,2,307,1,0,0,0,0,0,2,0,0,0,0,0,126,4,0,0,1,0,0,1,0,8,0,452,444
Chipinge,Chipinge Central,Chipinge Town Council,8,Ebenezzar Creche Tent B,1301CTC0802 B,1,308,1,0,0,0,0,0,0,1,2,0,0,0,142,0,0,0,0,0,0,0,0,9,0,464,455
Chipinge,Chipinge Central,Chipinge Town Council,8,Makocheredze Primary School,1301CTC0803,1,328,0,0,0,0,1,4,0,0,0,0,0,0,158,0,0,1,0,1,0,0,0,13,0,507,494
Chipinge,Chipinge Central,Chipinge Town Council,8,St Kelvin Open Space Tent,1301CTC0804,0,169,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,6,0,270,264
Chipinge,Chipinge Central,Chipinge RDC,6,Rutengeni Primary School,1300CPG0601,1,62,1,0,0,0,0,2,0,0,0,1,0,0,267,1,0,0,3,0,0,0,0,2,0,340,338
Chipinge,Chipinge Central,Chipinge RDC,6,Christina Primary School,1300CPG0602,2,127,0,0,0,2,0,1,0,0,0,0,0,0,436,3,0,2,7,1,0,0,0,12,0,593,581
Chipinge,Chipinge Central,Chipinge RDC,6,Glen view Tent,1300CPG0603,3,136,5,0,0,0,0,5,1,0,0,0,0,0,409,3,1,4,0,0,1,1,3,7,0,579,572
Chipinge,Chipinge Central,Chipinge RDC,6,Makande/Joppa Tent,1300CPG0604,6,173,2,0,0,1,0,5,0,0,1,0,0,2,356,3,0,0,1,0,0,1,2,30,0,583,553
Chipinge,Chipinge Central,Chipinge RDC,6,Mooiplaats C (Mbire) Primary School,1300CPG0605,3,71,4,1,0,0,1,2,3,0,1,0,0,3,552,1,2,0,2,1,1,2,0,15,0,665,650
Chipinge,Chipinge Central,Chipinge RDC,6,Mooiplaats A Primary School,1300CPG0606,3,76,1,0,0,2,0,2,0,0,0,0,0,1,180,0,0,0,1,0,1,1,3,9,0,280,271
Chipinge,Chipinge Central,Chipinge RDC,6,Singizi Primary School,1300CPG0607,0,44,1,0,0,0,2,1,0,0,0,0,0,1,388,0,0,0,0,1,1,0,0,11,0,450,439
Chipinge,Chipinge Central,Chipinge RDC,6,New Years Gift Primary School,1300CPG0608,3,178,0,0,0,1,0,4,1,1,0,0,0,0,95,2,1,1,1,0,2,0,3,4,0,297,293
Chipinge,Chipinge Central,Chipinge RDC,6,Sterksrom Secondary School,1300CPG0609,3,65,0,0,0,1,1,1,1,2,0,0,0,0,549,1,0,2,3,1,0,0,2,23,0,655,632
Chipinge,Chipinge Central,Chipinge RDC,7,Clearwater Primary School A,1300CPG0701 A,7,226,7,0,1,4,1,9,1,1,1,1,0,1,487,4,0,1,1,0,0,1,2,26,0,782,756
Chipinge,Chipinge Central,Chipinge RDC,7,Clearwater Primary School B,1300CPG0701 B,6,204,6,1,1,2,1,7,3,1,1,0,1,0,529,4,1,0,5,0,0,0,2,12,0,787,775
Chipinge,Chipinge Central,Chipinge RDC,7,Chivunze Primary School,1300CPG0702,2,61,1,1,0,0,0,2,1,0,0,0,0,0,284,1,0,1,0,0,1,0,0,0,0,355,355
Chipinge,Chipinge Central,Chipinge RDC,7,Wedgehill Farm Shed,1300CPG0703,6,36,4,0,0,1,0,0,0,0,0,0,0,0,402,0,1,0,3,1,0,0,1,3,0,458,455
Chipinge,Chipinge Central,Chipinge RDC,8,Chivhunze Business Centre Tent,1300CPG0801,1,53,0,0,1,1,1,3,0,0,0,0,0,0,439,0,0,0,0,0,0,0,0,10,0,509,499
Chipinge,Chipinge Central,Chipinge RDC,8,Mugiyo (Vermont A & B) Primary School,1300CPG0802,0,24,0,0,0,0,0,1,0,0,0,0,1,1,414,0,0,0,0,0,0,0,0,4,0,445,441
Chipinge,Chipinge Central,Chipinge RDC,8,Junction Gate B (Simudza) Primary School,1300CPG0803,3,64,1,0,1,2,2,0,0,0,0,0,0,0,547,1,1,1,0,1,0,0,1,4,0,629,625
Chipinge,Chipinge Central,Chipinge RDC,8,Junction Gate A Primary School,1300CPG0804,1,216,3,1,1,1,1,3,0,0,0,0,0,0,428,1,0,1,2,1,0,0,0,5,0,665,660
Chipinge,Chipinge Central,Chipinge RDC,8,Rattleshoek Primary School A,1300CPG0805 A,3,138,0,0,0,1,0,2,0,0,0,0,0,1,304,1,1,0,3,0,0,0,1,4,0,459,455
Chipinge,Chipinge Central,Chipinge RDC,8,Rattleshoek Primary School B,1300CPG0805 B,2,102,4,0,0,1,4,4,0,0,1,0,1,1,332,0,0,0,1,1,0,0,0,8,0,462,454
Chipinge,Chipinge Central,Chipinge RDC,8,Shakavanhu Primary School,1300CPG0806,0,227,3,0,0,4,1,5,2,0,0,0,0,0,222,3,0,2,2,0,1,0,0,14,0,486,472
Chipinge,Chipinge Central,Chipinge RDC,9,Mafumise Primary School,1300CPG0901,3,134,4,1,1,4,1,4,0,1,1,2,0,0,303,2,0,0,2,2,0,1,0,5,0,471,466
Chipinge,Chipinge Central,Chipinge RDC,9,Ndiyadzo Primary School,1300CPG0902,2,74,0,0,1,3,0,0,1,1,0,1,0,0,444,0,0,0,0,1,0,0,0,12,1,540,528
Chipinge,Chipinge Central,Chipinge RDC,9,Paidamoyo B (Maundwa) Primary School,1300CPG0903,0,118,2,0,0,1,0,1,1,0,0,0,0,0,275,1,1,1,0,0,0,0,0,1,0,402,401
Chipinge,Chipinge Central,Chipinge RDC,9,Rusitu Valley (Maundwa) Primary School,1300CPG0904,0,92,3,0,0,1,0,2,0,0,0,0,0,0,428,0,0,0,1,0,0,0,0,17,0,544,527
Chipinge,Chipinge Central,Chipinge RDC,10,Chivhunze Secondary School,1300CPG1001,1,168,2,0,0,0,1,0,2,0,0,0,0,0,370,0,0,0,0,0,0,0,1,7,0,552,545
Chipinge,Chipinge Central,Chipinge RDC,10,Chivunze B(Heiland) Primary School,1300CPG1002,,33,1,0,0,1,0,1,0,0,0,0,1,2,262,0,0,0,1,0,0,0,1,7,0,310,303
Chipinge,Chipinge Central,Chipinge RDC,10,DinglyDell Creche Tent,1300CPG1003,2,21,0,1,0,0,0,1,0,0,0,0,0,0,243,1,0,0,0,0,0,0,0,6,0,275,269
Chipinge,Chipinge Central,Chipinge RDC,10,Heartbeast Neck Diptank Tent,1300CPG1004,1,39,1,0,1,1,1,0,2,0,1,0,0,1,277,1,0,0,1,0,1,0,0,7,0,335,328
Chipinge,Chipinge Central,Chipinge RDC,11,Glendlough Village C Creche Tent,1300CPG1101,0,39,1,0,0,1,0,0,0,1,0,0,0,0,256,0,0,0,1,0,0,0,1,7,0,307,300
Chipinge,Chipinge Central,Chipinge RDC,11,Madziwa Secondary School,1300CPG1102,0,101,1,0,0,0,2,0,0,0,0,0,0,1,421,0,0,0,2,1,0,1,0,11,0,541,530
Chipinge,Chipinge Central,Chipinge RDC,11,Tunner Tent,1300CPG1103,0,16,1,0,0,1,0,0,0,0,0,0,0,0,104,1,1,0,0,0,0,0,1,1,0,126,125
Chipinge,Chipinge East,Chipinge RDC,12,Chiriga B Redwood Primary School,1300CPG1201,0,37,1,0,0,2,0,2,0,1,0,0,0,1,168,2,0,0,3,0,0,0,0,1,0,218,217
Chipinge,Chipinge East,Chipinge RDC,12,Chiriga Primary School,1300CPG1202,1,57,0,0,0,0,1,1,0,0,0,0,0,0,184,1,1,0,0,0,0,0,1,3,0,250,247
Chipinge,Chipinge East,Chipinge RDC,12,Horasi Farm Tent,1300CPG1203,2,85,1,0,0,2,0,5,0,0,0,0,1,0,175,1,0,0,1,0,0,0,0,3,0,276,273
Chipinge,Chipinge East,Chipinge RDC,12,Munoirirwa B Holland Primary School,1300CPG1204,2,119,3,0,0,3,1,3,1,0,0,1,0,2,502,2,0,2,8,1,0,0,1,9,0,660,651
Chipinge,Chipinge East,Chipinge RDC,12,Tashinga Primary School,1300CPG1205,0,34,1,0,0,1,1,0,0,1,0,0,0,0,245,1,0,0,1,1,0,0,0,4,0,290,286
Chipinge,Chipinge East,Chipinge RDC,13,Chingoma Compound Tent,1300CPG1301,0,81,0,0,0,4,1,3,1,1,2,0,0,1,490,4,0,0,2,1,0,0,1,9,0,601,592
Chipinge,Chipinge East,Chipinge RDC,13,Greenvalley Secondary School,1300CPG1302,2,89,4,1,1,2,0,6,0,0,1,0,0,1,516,0,1,1,6,1,1,0,0,9,0,642,633
Chipinge,Chipinge East,Chipinge RDC,13,Grassflats Primary School,1300CPG1303,2,161,4,1,1,10,5,11,1,0,2,1,1,1,570,4,2,3,1,0,3,0,1,21,0,806,785
Chipinge,Chipinge East,Chipinge RDC,13,Mapote Primary School A,1300CPG1304 A,4,74,3,0,0,2,0,6,0,1,0,0,0,1,348,4,1,0,3,1,0,0,2,19,0,469,450
Chipinge,Chipinge East,Chipinge RDC,13,Mapote Primary School B,1300CPG1304 B,6,73,6,0,0,1,2,2,0,0,0,0,0,2,347,1,1,2,0,2,0,0,0,12,0,457,445
Chipinge,Chipinge East,Chipinge RDC,14,Mapungwana Primary School,1300CPG1401,1,286,5,0,1,5,0,10,0,0,1,0,1,1,197,7,1,3,9,0,0,1,0,15,0,544,529
Chipinge,Chipinge East,Chipinge RDC,14,Chagonda Village Open Space Tent,1300CPG1402,2,130,0,1,0,0,0,7,1,0,0,1,1,0,49,4,0,0,7,0,0,0,1,17,0,221,204
Chipinge,Chipinge East,Chipinge RDC,14,Nyamadzi Primary School,1300CPG1403,3,80,0,0,0,1,0,10,1,0,0,0,0,0,113,2,1,0,0,0,1,0,0,3,0,215,212
Chipinge,Chipinge East,Chipinge RDC,14,Tamandai Primary School,1300CPG1404,16,391,4,1,0,1,2,25,0,0,1,0,1,1,142,9,3,0,2,1,2,1,1,16,0,620,604
Chipinge,Chipinge East,Chipinge RDC,15,Gwenzi Primary School,1300CPG1501,1,177,4,0,0,0,1,6,0,0,0,1,0,0,52,5,0,1,0,0,3,1,2,9,0,263,254
Chipinge,Chipinge East,Chipinge RDC,15,Mugondi Primary School,1300CPG1502,1,201,0,0,1,1,0,5,1,0,0,0,0,1,160,3,0,0,1,1,0,1,2,6,0,385,379
Chipinge,Chipinge East,Chipinge RDC,15,Mundanda Primary School,1300CPG1503,4,534,3,1,2,3,4,20,0,1,0,1,0,0,119,4,2,2,1,1,1,0,1,27,0,731,704
Chipinge,Chipinge East,Chipinge RDC,15,Musunganyemba Compound Tent,1300CPG1504,6,222,2,0,0,3,1,12,0,1,0,0,1,2,178,3,1,1,6,0,0,1,2,19,0,461,442
